geoid10,Crm Cd,count,Year
06037183820,230,2,2020
06037183820,236,2,2020
06037183820,251,1,2020
06037183820,310,2,2020
06037183820,320,1,2020
06037183820,330,1,2020
06037183820,331,1,2020
06037183820,341,2,2020
06037183820,420,2,2020
06037183820,421,3,2020
06037183820,440,2,2020
06037183820,510,11,2020
06037183820,624,1,2020
06037183820,626,7,2020
06037183820,649,1,2020
06037183820,668,1,2020
06037183820,740,1,2020
06037183820,753,2,2020
06037183820,761,1,2020
06037183820,813,1,2020
06037183820,820,1,2020
06037183820,900,3,2020
06037183820,901,2,2020
06037183820,930,3,2020
06037183820,940,1,2020
06037185101,210,5,2020
06037185101,230,6,2020
06037185101,236,1,2020
06037185101,310,8,2020
06037185101,330,8,2020
06037185101,331,3,2020
06037185101,341,2,2020
06037185101,350,1,2020
06037185101,354,2,2020
06037185101,420,10,2020
06037185101,421,1,2020
06037185101,440,11,2020
06037185101,442,1,2020
06037185101,480,3,2020
06037185101,510,18,2020
06037185101,520,2,2020
06037185101,624,16,2020
06037185101,625,1,2020
06037185101,626,4,2020
06037185101,627,1,2020
06037185101,664,1,2020
06037185101,740,14,2020
06037185101,745,6,2020
06037185101,761,8,2020
06037185101,810,1,2020
06037185101,812,2,2020
06037185101,814,1,2020
06037185101,888,2,2020
06037185101,900,1,2020
06037185101,901,2,2020
06037185101,930,6,2020
06037185101,946,1,2020
06037185102,210,1,2020
06037185102,310,7,2020
06037185102,320,1,2020
06037185102,330,4,2020
06037185102,331,3,2020
06037185102,341,1,2020
06037185102,354,5,2020
06037185102,410,1,2020
06037185102,420,5,2020
06037185102,440,2,2020
06037185102,480,1,2020
06037185102,510,10,2020
06037185102,624,2,2020
06037185102,625,1,2020
06037185102,626,1,2020
06037185102,666,1,2020
06037185102,740,5,2020
06037185102,745,1,2020
06037185102,888,2,2020
06037185102,901,1,2020
06037185102,930,6,2020
06037185102,946,2,2020
06037185202,230,2,2020
06037185202,310,5,2020
06037185202,330,6,2020
06037185202,331,4,2020
06037185202,341,4,2020
06037185202,354,4,2020
06037185202,420,9,2020
06037185202,440,4,2020
06037185202,510,13,2020
06037185202,624,5,2020
06037185202,626,2,2020
06037185202,740,10,2020
06037185202,745,4,2020
06037185202,753,1,2020
06037185202,761,2,2020
06037185202,900,4,2020
06037185202,901,3,2020
06037185202,930,1,2020
06037185202,932,2,2020
06037185202,940,1,2020
06037185203,220,1,2020
06037185203,230,6,2020
06037185203,251,2,2020
06037185203,330,3,2020
06037185203,331,4,2020
06037185203,341,1,2020
06037185203,354,1,2020
06037185203,420,3,2020
06037185203,440,5,2020
06037185203,510,11,2020
06037185203,624,8,2020
06037185203,626,2,2020
06037185203,668,1,2020
06037185203,740,2,2020
06037185203,753,1,2020
06037185203,761,1,2020
06037185203,813,1,2020
06037185203,820,1,2020
06037185203,888,1,2020
06037185203,900,2,2020
06037185203,901,1,2020
06037185203,930,3,2020
06037185203,946,1,2020
06037185204,320,1,2020
06037185204,330,3,2020
06037185204,331,3,2020
06037185204,341,1,2020
06037185204,354,3,2020
06037185204,420,2,2020
06037185204,434,1,2020
06037185204,440,6,2020
06037185204,510,6,2020
06037185204,624,3,2020
06037185204,626,1,2020
06037185204,662,1,2020
06037185204,664,1,2020
06037185204,753,1,2020
06037185204,888,1,2020
06037185204,901,2,2020
06037185204,903,1,2020
06037185310,210,3,2020
06037185310,220,1,2020
06037185310,230,8,2020
06037185310,310,8,2020
06037185310,330,1,2020
06037185310,331,1,2020
06037185310,354,4,2020
06037185310,420,3,2020
06037185310,440,6,2020
06037185310,480,2,2020
06037185310,510,15,2020
06037185310,624,5,2020
06037185310,740,5,2020
06037185310,745,5,2020
06037185310,753,3,2020
06037185310,763,1,2020
06037185310,820,1,2020
06037185310,860,1,2020
06037185310,886,1,2020
06037185310,930,2,2020
06037185310,946,1,2020
06037185320,110,1,2020
06037185320,210,3,2020
06037185320,220,3,2020
06037185320,230,9,2020
06037185320,235,1,2020
06037185320,236,3,2020
06037185320,310,4,2020
06037185320,330,8,2020
06037185320,331,8,2020
06037185320,341,8,2020
06037185320,354,3,2020
06037185320,420,5,2020
06037185320,440,14,2020
06037185320,441,1,2020
06037185320,442,5,2020
06037185320,443,1,2020
06037185320,480,1,2020
06037185320,510,34,2020
06037185320,520,1,2020
06037185320,624,19,2020
06037185320,625,2,2020
06037185320,626,8,2020
06037185320,649,1,2020
06037185320,664,2,2020
06037185320,668,1,2020
06037185320,740,9,2020
06037185320,745,2,2020
06037185320,753,1,2020
06037185320,761,1,2020
06037185320,820,1,2020
06037185320,886,1,2020
06037185320,888,1,2020
06037185320,901,1,2020
06037185320,930,4,2020
06037185320,946,1,2020
06037185320,956,3,2020
06037186100,230,1,2020
06037186100,310,6,2020
06037186100,320,1,2020
06037186100,330,5,2020
06037186100,331,2,2020
06037186100,341,2,2020
06037186100,350,1,2020
06037186100,354,2,2020
06037186100,420,7,2020
06037186100,440,9,2020
06037186100,480,1,2020
06037186100,510,20,2020
06037186100,624,6,2020
06037186100,626,2,2020
06037186100,648,1,2020
06037186100,662,1,2020
06037186100,666,1,2020
06037186100,740,1,2020
06037186100,745,2,2020
06037186100,761,1,2020
06037186100,810,1,2020
06037186100,888,1,2020
06037186100,900,1,2020
06037186100,930,1,2020
06037186100,946,1,2020
06037186100,956,4,2020
06037186201,210,3,2020
06037186201,230,1,2020
06037186201,236,1,2020
06037186201,310,10,2020
06037186201,320,1,2020
06037186201,330,4,2020
06037186201,331,4,2020
06037186201,341,2,2020
06037186201,354,5,2020
06037186201,420,5,2020
06037186201,421,1,2020
06037186201,440,6,2020
06037186201,510,6,2020
06037186201,624,4,2020
06037186201,625,1,2020
06037186201,626,3,2020
06037186201,648,1,2020
06037186201,662,2,2020
06037186201,740,6,2020
06037186201,745,5,2020
06037186201,812,1,2020
06037186201,900,2,2020
06037186201,901,6,2020
06037186201,928,1,2020
06037186201,930,3,2020
06037186201,946,1,2020
06037186202,121,1,2020
06037186202,210,3,2020
06037186202,230,4,2020
06037186202,310,4,2020
06037186202,330,2,2020
06037186202,331,3,2020
06037186202,341,3,2020
06037186202,354,2,2020
06037186202,420,10,2020
06037186202,440,15,2020
06037186202,442,1,2020
06037186202,510,15,2020
06037186202,520,1,2020
06037186202,624,8,2020
06037186202,625,1,2020
06037186202,626,1,2020
06037186202,740,20,2020
06037186202,745,7,2020
06037186202,753,1,2020
06037186202,813,1,2020
06037186202,888,1,2020
06037186202,900,1,2020
06037186202,901,1,2020
06037186202,930,2,2020
06037186202,946,1,2020
06037186203,220,1,2020
06037186203,310,5,2020
06037186203,320,1,2020
06037186203,330,3,2020
06037186203,341,2,2020
06037186203,354,5,2020
06037186203,420,5,2020
06037186203,440,1,2020
06037186203,510,3,2020
06037186203,624,4,2020
06037186203,626,3,2020
06037186203,662,1,2020
06037186203,740,2,2020
06037186203,745,2,2020
06037186203,860,1,2020
06037186203,900,1,2020
06037186203,901,4,2020
06037186203,956,1,2020
06037186301,210,1,2020
06037186301,230,3,2020
06037186301,236,1,2020
06037186301,330,3,2020
06037186301,354,1,2020
06037186301,420,1,2020
06037186301,440,1,2020
06037186301,480,2,2020
06037186301,510,6,2020
06037186301,623,1,2020
06037186301,624,1,2020
06037186301,625,1,2020
06037186301,626,2,2020
06037186301,740,1,2020
06037186301,745,1,2020
06037186301,761,1,2020
06037186301,888,1,2020
06037186301,943,1,2020
06037186301,946,1,2020
06037186302,122,1,2020
06037186302,210,3,2020
06037186302,230,6,2020
06037186302,236,3,2020
06037186302,251,1,2020
06037186302,310,7,2020
06037186302,320,1,2020
06037186302,330,9,2020
06037186302,331,6,2020
06037186302,341,5,2020
06037186302,354,16,2020
06037186302,420,8,2020
06037186302,440,8,2020
06037186302,485,1,2020
06037186302,510,21,2020
06037186302,520,1,2020
06037186302,624,7,2020
06037186302,625,1,2020
06037186302,626,4,2020
06037186302,648,1,2020
06037186302,654,1,2020
06037186302,661,2,2020
06037186302,662,1,2020
06037186302,664,1,2020
06037186302,740,6,2020
06037186302,745,8,2020
06037186302,753,1,2020
06037186302,761,2,2020
06037186302,888,2,2020
06037186302,900,4,2020
06037186302,901,8,2020
06037186302,930,4,2020
06037186302,956,3,2020
06037186401,121,1,2020
06037186401,210,8,2020
06037186401,220,2,2020
06037186401,230,9,2020
06037186401,236,1,2020
06037186401,310,15,2020
06037186401,320,2,2020
06037186401,330,5,2020
06037186401,331,3,2020
06037186401,341,4,2020
06037186401,354,2,2020
06037186401,420,5,2020
06037186401,439,1,2020
06037186401,440,9,2020
06037186401,441,1,2020
06037186401,480,4,2020
06037186401,510,23,2020
06037186401,520,1,2020
06037186401,622,1,2020
06037186401,624,10,2020
06037186401,626,14,2020
06037186401,647,1,2020
06037186401,648,1,2020
06037186401,649,1,2020
06037186401,661,1,2020
06037186401,662,2,2020
06037186401,664,1,2020
06037186401,666,1,2020
06037186401,668,4,2020
06037186401,740,20,2020
06037186401,745,7,2020
06037186401,753,3,2020
06037186401,761,2,2020
06037186401,762,1,2020
06037186401,845,1,2020
06037186401,888,1,2020
06037186401,900,2,2020
06037186401,901,8,2020
06037186401,930,3,2020
06037186401,940,1,2020
06037186401,956,3,2020
06037186403,110,1,2020
06037186403,121,1,2020
06037186403,210,4,2020
06037186403,220,1,2020
06037186403,230,5,2020
06037186403,236,2,2020
06037186403,237,1,2020
06037186403,310,2,2020
06037186403,330,1,2020
06037186403,341,4,2020
06037186403,420,4,2020
06037186403,421,2,2020
06037186403,440,3,2020
06037186403,510,12,2020
06037186403,520,1,2020
06037186403,624,5,2020
06037186403,625,1,2020
06037186403,626,2,2020
06037186403,648,1,2020
06037186403,740,4,2020
06037186403,745,5,2020
06037186403,753,1,2020
06037186403,813,1,2020
06037186403,900,1,2020
06037186403,930,3,2020
06037186403,940,1,2020
06037186403,946,1,2020
06037186404,121,1,2020
06037186404,210,1,2020
06037186404,230,2,2020
06037186404,236,3,2020
06037186404,310,2,2020
06037186404,320,1,2020
06037186404,330,3,2020
06037186404,331,4,2020
06037186404,354,2,2020
06037186404,410,1,2020
06037186404,420,3,2020
06037186404,440,5,2020
06037186404,480,3,2020
06037186404,510,16,2020
06037186404,520,1,2020
06037186404,624,3,2020
06037186404,625,3,2020
06037186404,626,9,2020
06037186404,664,2,2020
06037186404,740,8,2020
06037186404,745,4,2020
06037186404,761,2,2020
06037186404,888,1,2020
06037186404,900,1,2020
06037186404,901,1,2020
06037186404,956,1,2020
06037187101,210,2,2020
06037187101,230,3,2020
06037187101,235,1,2020
06037187101,237,1,2020
06037187101,310,3,2020
06037187101,330,2,2020
06037187101,331,8,2020
06037187101,341,1,2020
06037187101,354,6,2020
06037187101,420,1,2020
06037187101,440,6,2020
06037187101,510,3,2020
06037187101,624,6,2020
06037187101,625,2,2020
06037187101,626,2,2020
06037187101,627,3,2020
06037187101,647,1,2020
06037187101,662,1,2020
06037187101,740,9,2020
06037187101,761,3,2020
06037187101,762,1,2020
06037187101,886,1,2020
06037187101,900,1,2020
06037187101,922,1,2020
06037187101,930,1,2020
06037187101,956,1,2020
06037187102,210,3,2020
06037187102,220,1,2020
06037187102,230,8,2020
06037187102,236,3,2020
06037187102,310,25,2020
06037187102,320,1,2020
06037187102,330,7,2020
06037187102,331,8,2020
06037187102,341,3,2020
06037187102,350,1,2020
06037187102,354,7,2020
06037187102,420,11,2020
06037187102,434,1,2020
06037187102,437,1,2020
06037187102,440,11,2020
06037187102,441,1,2020
06037187102,442,1,2020
06037187102,510,21,2020
06037187102,624,27,2020
06037187102,626,13,2020
06037187102,649,3,2020
06037187102,662,2,2020
06037187102,664,2,2020
06037187102,668,9,2020
06037187102,740,3,2020
06037187102,745,6,2020
06037187102,753,2,2020
06037187102,761,2,2020
06037187102,812,1,2020
06037187102,813,1,2020
06037187102,820,1,2020
06037187102,888,3,2020
06037187102,900,2,2020
06037187102,901,3,2020
06037187102,902,1,2020
06037187102,930,9,2020
06037187102,956,1,2020
06037187200,121,1,2020
06037187200,230,3,2020
06037187200,236,2,2020
06037187200,310,10,2020
06037187200,320,1,2020
06037187200,330,7,2020
06037187200,331,4,2020
06037187200,341,2,2020
06037187200,350,1,2020
06037187200,354,3,2020
06037187200,420,3,2020
06037187200,440,4,2020
06037187200,480,2,2020
06037187200,510,13,2020
06037187200,520,1,2020
06037187200,624,3,2020
06037187200,625,1,2020
06037187200,626,8,2020
06037187200,649,2,2020
06037187200,740,4,2020
06037187200,745,2,2020
06037187200,753,1,2020
06037187200,886,1,2020
06037187200,888,1,2020
06037187200,900,3,2020
06037187200,901,1,2020
06037187200,902,1,2020
06037187200,930,5,2020
06037187200,956,1,2020
06037187300,110,1,2020
06037187300,210,5,2020
06037187300,220,2,2020
06037187300,230,3,2020
06037187300,236,1,2020
06037187300,310,15,2020
06037187300,320,2,2020
06037187300,330,19,2020
06037187300,331,7,2020
06037187300,341,2,2020
06037187300,354,10,2020
06037187300,420,6,2020
06037187300,440,15,2020
06037187300,480,1,2020
06037187300,510,20,2020
06037187300,520,1,2020
06037187300,624,10,2020
06037187300,626,3,2020
06037187300,649,2,2020
06037187300,662,2,2020
06037187300,740,11,2020
06037187300,745,4,2020
06037187300,755,1,2020
06037187300,761,1,2020
06037187300,763,1,2020
06037187300,860,1,2020
06037187300,888,3,2020
06037187300,900,1,2020
06037187300,901,1,2020
06037187300,902,1,2020
06037187300,930,3,2020
06037187300,946,1,2020
06037187300,956,4,2020
06037188100,110,1,2020
06037188100,121,1,2020
06037188100,210,3,2020
06037188100,230,5,2020
06037188100,251,1,2020
06037188100,310,16,2020
06037188100,320,4,2020
06037188100,330,9,2020
06037188100,331,6,2020
06037188100,341,11,2020
06037188100,354,7,2020
06037188100,420,16,2020
06037188100,440,36,2020
06037188100,442,17,2020
06037188100,480,2,2020
06037188100,510,20,2020
06037188100,624,7,2020
06037188100,626,8,2020
06037188100,648,1,2020
06037188100,652,1,2020
06037188100,662,1,2020
06037188100,664,1,2020
06037188100,740,14,2020
06037188100,745,7,2020
06037188100,753,2,2020
06037188100,812,2,2020
06037188100,888,2,2020
06037188100,900,3,2020
06037188100,901,4,2020
06037188100,930,4,2020
06037188100,932,1,2020
06037188100,946,2,2020
06037188100,956,3,2020
06037188201,210,1,2020
06037188201,230,1,2020
06037188201,236,1,2020
06037188201,310,10,2020
06037188201,320,2,2020
06037188201,330,23,2020
06037188201,331,12,2020
06037188201,341,7,2020
06037188201,354,11,2020
06037188201,420,14,2020
06037188201,421,1,2020
06037188201,440,9,2020
06037188201,480,2,2020
06037188201,510,21,2020
06037188201,520,2,2020
06037188201,624,2,2020
06037188201,626,2,2020
06037188201,627,1,2020
06037188201,740,11,2020
06037188201,745,5,2020
06037188201,761,1,2020
06037188201,814,2,2020
06037188201,901,2,2020
06037188201,946,1,2020
06037188202,310,9,2020
06037188202,320,2,2020
06037188202,330,13,2020
06037188202,331,7,2020
06037188202,341,1,2020
06037188202,354,1,2020
06037188202,420,4,2020
06037188202,434,1,2020
06037188202,440,13,2020
06037188202,480,4,2020
06037188202,510,8,2020
06037188202,624,4,2020
06037188202,626,7,2020
06037188202,649,1,2020
06037188202,740,4,2020
06037188202,745,4,2020
06037188202,886,1,2020
06037188202,956,1,2020
06037188300,220,1,2020
06037188300,230,3,2020
06037188300,310,9,2020
06037188300,320,1,2020
06037188300,330,7,2020
06037188300,331,7,2020
06037188300,341,3,2020
06037188300,354,4,2020
06037188300,420,3,2020
06037188300,440,2,2020
06037188300,480,1,2020
06037188300,510,5,2020
06037188300,624,5,2020
06037188300,625,1,2020
06037188300,626,1,2020
06037188300,649,1,2020
06037188300,662,1,2020
06037188300,664,1,2020
06037188300,740,11,2020
06037188300,745,1,2020
06037188300,761,1,2020
06037188300,813,1,2020
06037188300,888,1,2020
06037188300,930,2,2020
06037188300,932,1,2020
06037189101,122,1,2020
06037189101,210,3,2020
06037189101,230,1,2020
06037189101,231,1,2020
06037189101,310,13,2020
06037189101,330,7,2020
06037189101,331,1,2020
06037189101,341,2,2020
06037189101,350,1,2020
06037189101,354,4,2020
06037189101,420,2,2020
06037189101,440,4,2020
06037189101,480,1,2020
06037189101,510,10,2020
06037189101,520,1,2020
06037189101,624,4,2020
06037189101,649,1,2020
06037189101,664,1,2020
06037189101,740,15,2020
06037189101,745,3,2020
06037189101,761,2,2020
06037189101,860,1,2020
06037189101,888,1,2020
06037189101,930,1,2020
06037189101,956,2,2020
06037189102,210,2,2020
06037189102,220,1,2020
06037189102,236,1,2020
06037189102,310,11,2020
06037189102,330,13,2020
06037189102,331,5,2020
06037189102,341,4,2020
06037189102,354,7,2020
06037189102,420,10,2020
06037189102,421,1,2020
06037189102,440,10,2020
06037189102,441,2,2020
06037189102,442,2,2020
06037189102,480,4,2020
06037189102,510,17,2020
06037189102,625,1,2020
06037189102,626,2,2020
06037189102,649,2,2020
06037189102,662,3,2020
06037189102,740,12,2020
06037189102,745,3,2020
06037189102,761,1,2020
06037189102,860,2,2020
06037189102,888,3,2020
06037189102,900,1,2020
06037189102,901,2,2020
06037189102,930,1,2020
06037189102,946,2,2020
06037189102,956,1,2020
06037189201,210,3,2020
06037189201,230,4,2020
06037189201,235,1,2020
06037189201,236,5,2020
06037189201,310,23,2020
06037189201,330,13,2020
06037189201,331,2,2020
06037189201,341,2,2020
06037189201,354,8,2020
06037189201,420,22,2020
06037189201,440,8,2020
06037189201,480,9,2020
06037189201,510,19,2020
06037189201,624,9,2020
06037189201,625,1,2020
06037189201,626,6,2020
06037189201,662,1,2020
06037189201,664,1,2020
06037189201,668,1,2020
06037189201,740,14,2020
06037189201,745,12,2020
06037189201,761,2,2020
06037189201,821,1,2020
06037189201,850,1,2020
06037189201,886,2,2020
06037189201,888,3,2020
06037189201,890,1,2020
06037189201,901,1,2020
06037189201,930,2,2020
06037189201,946,2,2020
06037189201,956,1,2020
06037189202,220,1,2020
06037189202,230,2,2020
06037189202,236,1,2020
06037189202,310,16,2020
06037189202,320,1,2020
06037189202,330,17,2020
06037189202,331,3,2020
06037189202,341,3,2020
06037189202,354,9,2020
06037189202,420,7,2020
06037189202,440,5,2020
06037189202,480,2,2020
06037189202,510,12,2020
06037189202,624,2,2020
06037189202,740,6,2020
06037189202,745,7,2020
06037189202,761,2,2020
06037189202,860,1,2020
06037189202,888,5,2020
06037189202,922,1,2020
06037189202,946,1,2020
06037189202,956,1,2020
06037189300,210,2,2020
06037189300,220,2,2020
06037189300,230,3,2020
06037189300,310,12,2020
06037189300,320,2,2020
06037189300,330,21,2020
06037189300,331,12,2020
06037189300,341,4,2020
06037189300,354,8,2020
06037189300,420,12,2020
06037189300,440,9,2020
06037189300,480,3,2020
06037189300,510,22,2020
06037189300,623,4,2020
06037189300,624,7,2020
06037189300,625,2,2020
06037189300,626,5,2020
06037189300,662,1,2020
06037189300,664,1,2020
06037189300,740,7,2020
06037189300,745,1,2020
06037189300,761,1,2020
06037189300,888,7,2020
06037189300,900,2,2020
06037189300,903,3,2020
06037189300,921,1,2020
06037189300,930,1,2020
06037189300,946,3,2020
06037189300,956,1,2020
06037189400,230,2,2020
06037189400,310,8,2020
06037189400,320,1,2020
06037189400,330,24,2020
06037189400,331,8,2020
06037189400,341,2,2020
06037189400,354,11,2020
06037189400,420,8,2020
06037189400,440,10,2020
06037189400,480,1,2020
06037189400,510,11,2020
06037189400,624,7,2020
06037189400,626,2,2020
06037189400,627,1,2020
06037189400,649,1,2020
06037189400,661,1,2020
06037189400,662,2,2020
06037189400,740,9,2020
06037189400,745,2,2020
06037189400,763,1,2020
06037189400,860,2,2020
06037189400,886,1,2020
06037189400,888,2,2020
06037189400,946,2,2020
06037189400,951,1,2020
06037189400,956,1,2020
06037189501,230,1,2020
06037189501,236,1,2020
06037189501,310,4,2020
06037189501,330,9,2020
06037189501,331,5,2020
06037189501,341,7,2020
06037189501,354,5,2020
06037189501,420,4,2020
06037189501,440,6,2020
06037189501,442,2,2020
06037189501,480,3,2020
06037189501,510,10,2020
06037189501,520,1,2020
06037189501,624,8,2020
06037189501,626,6,2020
06037189501,662,1,2020
06037189501,740,5,2020
06037189501,745,4,2020
06037189501,810,1,2020
06037189501,850,1,2020
06037189501,888,1,2020
06037189501,910,1,2020
06037189501,930,1,2020
06037189501,946,2,2020
06037189501,956,1,2020
06037189502,210,2,2020
06037189502,230,4,2020
06037189502,236,3,2020
06037189502,310,5,2020
06037189502,330,8,2020
06037189502,331,4,2020
06037189502,341,4,2020
06037189502,354,3,2020
06037189502,420,8,2020
06037189502,440,6,2020
06037189502,480,2,2020
06037189502,510,9,2020
06037189502,624,5,2020
06037189502,626,8,2020
06037189502,662,2,2020
06037189502,740,14,2020
06037189502,860,1,2020
06037189502,888,1,2020
06037189502,900,1,2020
06037189502,901,1,2020
06037189502,930,1,2020
06037189502,946,1,2020
06037189502,956,1,2020
06037189600,110,1,2020
06037189600,121,2,2020
06037189600,210,2,2020
06037189600,220,1,2020
06037189600,230,7,2020
06037189600,231,1,2020
06037189600,236,1,2020
06037189600,310,13,2020
06037189600,320,2,2020
06037189600,330,24,2020
06037189600,331,9,2020
06037189600,341,5,2020
06037189600,350,1,2020
06037189600,354,9,2020
06037189600,420,20,2020
06037189600,440,12,2020
06037189600,480,4,2020
06037189600,510,17,2020
06037189600,624,4,2020
06037189600,626,6,2020
06037189600,648,1,2020
06037189600,664,1,2020
06037189600,740,13,2020
06037189600,745,3,2020
06037189600,761,2,2020
06037189600,763,2,2020
06037189600,860,1,2020
06037189600,888,11,2020
06037189600,900,2,2020
06037189600,901,1,2020
06037189600,930,2,2020
06037189600,946,4,2020
06037189702,121,1,2020
06037189702,210,6,2020
06037189702,220,1,2020
06037189702,230,6,2020
06037189702,236,1,2020
06037189702,310,8,2020
06037189702,320,2,2020
06037189702,330,20,2020
06037189702,331,11,2020
06037189702,341,13,2020
06037189702,354,11,2020
06037189702,410,1,2020
06037189702,420,17,2020
06037189702,440,18,2020
06037189702,480,1,2020
06037189702,510,15,2020
06037189702,520,1,2020
06037189702,624,16,2020
06037189702,626,8,2020
06037189702,647,1,2020
06037189702,661,1,2020
06037189702,664,2,2020
06037189702,668,2,2020
06037189702,740,9,2020
06037189702,745,2,2020
06037189702,755,1,2020
06037189702,761,2,2020
06037189702,815,1,2020
06037189702,821,1,2020
06037189702,860,1,2020
06037189702,888,10,2020
06037189702,900,1,2020
06037189702,901,2,2020
06037189702,910,1,2020
06037189702,930,6,2020
06037189702,956,2,2020
06037189703,121,2,2020
06037189703,210,2,2020
06037189703,220,1,2020
06037189703,230,3,2020
06037189703,236,2,2020
06037189703,310,12,2020
06037189703,320,1,2020
06037189703,330,18,2020
06037189703,331,10,2020
06037189703,341,12,2020
06037189703,350,1,2020
06037189703,354,8,2020
06037189703,420,11,2020
06037189703,440,6,2020
06037189703,510,16,2020
06037189703,623,1,2020
06037189703,624,7,2020
06037189703,625,1,2020
06037189703,626,9,2020
06037189703,627,1,2020
06037189703,647,1,2020
06037189703,740,8,2020
06037189703,745,5,2020
06037189703,761,11,2020
06037189703,763,3,2020
06037189703,815,1,2020
06037189703,822,1,2020
06037189703,886,1,2020
06037189703,888,10,2020
06037189703,901,1,2020
06037189703,903,2,2020
06037189703,930,4,2020
06037189703,940,1,2020
06037189703,946,2,2020
06037189703,956,1,2020
06037189704,121,1,2020
06037189704,210,1,2020
06037189704,230,1,2020
06037189704,236,1,2020
06037189704,310,6,2020
06037189704,320,2,2020
06037189704,330,25,2020
06037189704,331,4,2020
06037189704,341,5,2020
06037189704,354,2,2020
06037189704,420,7,2020
06037189704,440,7,2020
06037189704,510,7,2020
06037189704,624,6,2020
06037189704,626,4,2020
06037189704,649,1,2020
06037189704,662,1,2020
06037189704,740,4,2020
06037189704,745,3,2020
06037189704,888,5,2020
06037189704,903,1,2020
06037189704,930,2,2020
06037189704,940,1,2020
06037189704,956,2,2020
06037189801,210,6,2020
06037189801,230,9,2020
06037189801,236,2,2020
06037189801,237,1,2020
06037189801,251,1,2020
06037189801,310,15,2020
06037189801,320,1,2020
06037189801,330,6,2020
06037189801,331,4,2020
06037189801,341,7,2020
06037189801,350,2,2020
06037189801,354,6,2020
06037189801,420,3,2020
06037189801,440,18,2020
06037189801,442,11,2020
06037189801,480,5,2020
06037189801,510,7,2020
06037189801,520,1,2020
06037189801,623,1,2020
06037189801,624,12,2020
06037189801,625,1,2020
06037189801,626,5,2020
06037189801,627,1,2020
06037189801,649,2,2020
06037189801,662,1,2020
06037189801,664,1,2020
06037189801,740,20,2020
06037189801,745,3,2020
06037189801,761,5,2020
06037189801,850,1,2020
06037189801,888,4,2020
06037189801,900,1,2020
06037189801,901,5,2020
06037189801,930,4,2020
06037189801,956,3,2020
06037189802,210,6,2020
06037189802,220,1,2020
06037189802,230,1,2020
06037189802,236,1,2020
06037189802,310,5,2020
06037189802,330,1,2020
06037189802,331,1,2020
06037189802,341,2,2020
06037189802,354,3,2020
06037189802,420,4,2020
06037189802,440,5,2020
06037189802,442,1,2020
06037189802,480,2,2020
06037189802,510,6,2020
06037189802,624,6,2020
06037189802,662,2,2020
06037189802,740,7,2020
06037189802,745,5,2020
06037189802,815,1,2020
06037189802,850,2,2020
06037189802,860,2,2020
06037189802,888,1,2020
06037189802,930,3,2020
06037189903,210,1,2020
06037189903,220,1,2020
06037189903,236,1,2020
06037189903,310,4,2020
06037189903,330,3,2020
06037189903,341,4,2020
06037189903,354,1,2020
06037189903,420,1,2020
06037189903,440,2,2020
06037189903,510,3,2020
06037189903,624,1,2020
06037189903,626,1,2020
06037189903,740,4,2020
06037189903,930,1,2020
06037189903,946,1,2020
06037189903,956,2,2020
06037189904,121,1,2020
06037189904,210,5,2020
06037189904,220,4,2020
06037189904,230,13,2020
06037189904,236,1,2020
06037189904,310,22,2020
06037189904,320,1,2020
06037189904,330,27,2020
06037189904,331,9,2020
06037189904,341,12,2020
06037189904,350,1,2020
06037189904,354,11,2020
06037189904,410,1,2020
06037189904,420,10,2020
06037189904,440,19,2020
06037189904,480,6,2020
06037189904,510,14,2020
06037189904,622,1,2020
06037189904,623,3,2020
06037189904,624,12,2020
06037189904,625,1,2020
06037189904,626,17,2020
06037189904,649,1,2020
06037189904,662,4,2020
06037189904,664,1,2020
06037189904,740,20,2020
06037189904,745,6,2020
06037189904,761,5,2020
06037189904,815,1,2020
06037189904,850,1,2020
06037189904,860,2,2020
06037189904,888,2,2020
06037189904,930,6,2020
06037189904,940,1,2020
06037189904,956,3,2020
06037189905,210,6,2020
06037189905,220,1,2020
06037189905,230,8,2020
06037189905,236,3,2020
06037189905,310,28,2020
06037189905,330,20,2020
06037189905,331,7,2020
06037189905,341,10,2020
06037189905,350,2,2020
06037189905,352,1,2020
06037189905,354,10,2020
06037189905,420,6,2020
06037189905,440,22,2020
06037189905,442,6,2020
06037189905,480,4,2020
06037189905,510,13,2020
06037189905,624,16,2020
06037189905,626,2,2020
06037189905,664,3,2020
06037189905,740,17,2020
06037189905,745,5,2020
06037189905,761,5,2020
06037189905,805,1,2020
06037189905,815,1,2020
06037189905,850,1,2020
06037189905,860,1,2020
06037189905,888,3,2020
06037189905,900,2,2020
06037189905,901,5,2020
06037189905,930,8,2020
06037189905,940,1,2020
06037189905,946,2,2020
06037189905,951,4,2020
06037189905,956,2,2020
06037189906,210,4,2020
06037189906,220,2,2020
06037189906,230,4,2020
06037189906,237,1,2020
06037189906,310,10,2020
06037189906,320,1,2020
06037189906,330,13,2020
06037189906,331,4,2020
06037189906,341,3,2020
06037189906,354,3,2020
06037189906,420,6,2020
06037189906,421,1,2020
06037189906,440,20,2020
06037189906,480,3,2020
06037189906,510,8,2020
06037189906,624,3,2020
06037189906,625,2,2020
06037189906,626,5,2020
06037189906,662,1,2020
06037189906,664,1,2020
06037189906,740,4,2020
06037189906,745,2,2020
06037189906,815,1,2020
